Value,Timestamp
True,2022-11-02T22:25:05.9883520-07:00
True,2022-11-02T22:25:06.0051840-07:00
True,2022-11-02T22:25:06.0221184-07:00
True,2022-11-02T22:25:06.0388864-07:00
True,2022-11-02T22:25:06.0556416-07:00
True,2022-11-02T22:25:06.0723968-07:00
True,2022-11-02T22:25:06.0891776-07:00
True,2022-11-02T22:25:06.1060352-07:00
True,2022-11-02T22:25:06.1228672-07:00
True,2022-11-02T22:25:06.1396224-07:00
True,2022-11-02T22:25:06.1564800-07:00
True,2022-11-02T22:25:06.1732096-07:00
True,2022-11-02T22:25:06.1899904-07:00
True,2022-11-02T22:25:06.2067840-07:00
True,2022-11-02T22:25:06.2235520-07:00
True,2022-11-02T22:25:06.4635776-07:00
True,2022-11-02T22:25:06.4645760-07:00
True,2022-11-02T22:25:06.4813696-07:00
True,2022-11-02T22:25:06.4982528-07:00
True,2022-11-02T22:25:06.5149952-07:00
True,2022-11-02T22:25:06.5317248-07:00
True,2022-11-02T22:25:06.5485056-07:00
True,2022-11-02T22:25:06.5652224-07:00
True,2022-11-02T22:25:06.5819776-07:00
True,2022-11-02T22:25:06.5987072-07:00
True,2022-11-02T22:25:06.6154624-07:00
True,2022-11-02T22:25:06.6323200-07:00
True,2022-11-02T22:25:06.6490368-07:00
True,2022-11-02T22:25:06.6659200-07:00
True,2022-11-02T22:25:06.6826496-07:00
True,2022-11-02T22:25:06.6995200-07:00
True,2022-11-02T22:25:06.7162752-07:00
True,2022-11-02T22:25:06.7330688-07:00
True,2022-11-02T22:25:06.7499136-07:00
True,2022-11-02T22:25:06.7667840-07:00
True,2022-11-02T22:25:06.7835520-07:00
True,2022-11-02T22:25:06.8004224-07:00
True,2022-11-02T22:25:06.8172288-07:00
True,2022-11-02T22:25:06.8341120-07:00
True,2022-11-02T22:25:06.8509056-07:00
True,2022-11-02T22:25:06.8677632-07:00
True,2022-11-02T22:25:06.8845440-07:00
True,2022-11-02T22:25:06.9012352-07:00
True,2022-11-02T22:25:06.9180544-07:00
True,2022-11-02T22:25:06.9348864-07:00
True,2022-11-02T22:25:06.9516928-07:00
True,2022-11-02T22:25:06.9685376-07:00
True,2022-11-02T22:25:06.9854848-07:00
True,2022-11-02T22:25:07.0021376-07:00
True,2022-11-02T22:25:07.0190208-07:00
True,2022-11-02T22:25:07.0357504-07:00
True,2022-11-02T22:25:07.0526336-07:00
True,2022-11-02T22:25:07.0692608-07:00
True,2022-11-02T22:25:07.0861056-07:00
True,2022-11-02T22:25:07.1028736-07:00
True,2022-11-02T22:25:07.1195264-07:00
True,2022-11-02T22:25:07.1363072-07:00
True,2022-11-02T22:25:07.1530368-07:00
True,2022-11-02T22:25:07.1698176-07:00
True,2022-11-02T22:25:07.1865472-07:00
True,2022-11-02T22:25:07.2033152-07:00
True,2022-11-02T22:25:07.2200448-07:00
True,2022-11-02T22:25:07.4872320-07:00
True,2022-11-02T22:25:07.4880384-07:00
True,2022-11-02T22:25:07.5049088-07:00
True,2022-11-02T22:25:07.5216128-07:00
True,2022-11-02T22:25:07.5383680-07:00
True,2022-11-02T22:25:07.5552128-07:00
True,2022-11-02T22:25:07.5720064-07:00
True,2022-11-02T22:25:07.5888256-07:00
True,2022-11-02T22:25:07.6056320-07:00
True,2022-11-02T22:25:07.6224256-07:00
True,2022-11-02T22:25:07.6392064-07:00
True,2022-11-02T22:25:07.6559616-07:00
True,2022-11-02T22:25:07.6727680-07:00
True,2022-11-02T22:25:07.6896000-07:00
True,2022-11-02T22:25:07.7063040-07:00
True,2022-11-02T22:25:07.7230208-07:00
True,2022-11-02T22:25:07.7397888-07:00
True,2022-11-02T22:25:07.7564928-07:00
True,2022-11-02T22:25:07.7732736-07:00
True,2022-11-02T22:25:07.7899904-07:00
True,2022-11-02T22:25:07.8067712-07:00
True,2022-11-02T22:25:07.8236160-07:00
True,2022-11-02T22:25:07.8403072-07:00
True,2022-11-02T22:25:07.8571392-07:00
True,2022-11-02T22:25:07.8739328-07:00
True,2022-11-02T22:25:07.8907008-07:00
True,2022-11-02T22:25:07.9074816-07:00
True,2022-11-02T22:25:07.9242240-07:00
True,2022-11-02T22:25:07.9410944-07:00
True,2022-11-02T22:25:07.9578752-07:00
True,2022-11-02T22:25:07.9747456-07:00
True,2022-11-02T22:25:07.9914496-07:00
True,2022-11-02T22:25:08.0081664-07:00
True,2022-11-02T22:25:08.0250112-07:00
True,2022-11-02T22:25:08.0418304-07:00
True,2022-11-02T22:25:08.0585856-07:00
True,2022-11-02T22:25:08.0754432-07:00
True,2022-11-02T22:25:08.0921472-07:00
True,2022-11-02T22:25:08.1090048-07:00
True,2022-11-02T22:25:08.1257472-07:00
True,2022-11-02T22:25:08.1426176-07:00
True,2022-11-02T22:25:08.1593600-07:00
True,2022-11-02T22:25:08.1761920-07:00
True,2022-11-02T22:25:08.1929344-07:00
True,2022-11-02T22:25:08.2097920-07:00
True,2022-11-02T22:25:08.2265984-07:00
True,2022-11-02T22:25:08.2435712-07:00
True,2022-11-02T22:25:08.2601984-07:00
True,2022-11-02T22:25:08.2769408-07:00
True,2022-11-02T22:25:08.2936448-07:00
True,2022-11-02T22:25:08.3103744-07:00
True,2022-11-02T22:25:08.3271808-07:00
True,2022-11-02T22:25:08.3438976-07:00
True,2022-11-02T22:25:08.3606528-07:00
True,2022-11-02T22:25:08.3773696-07:00
True,2022-11-02T22:25:08.3941248-07:00
True,2022-11-02T22:25:08.4108288-07:00
True,2022-11-02T22:25:08.4276992-07:00
True,2022-11-02T22:25:08.4444288-07:00
True,2022-11-02T22:25:08.4612608-07:00
True,2022-11-02T22:25:08.4780672-07:00
True,2022-11-02T22:25:08.4948352-07:00
True,2022-11-02T22:25:08.5117184-07:00
True,2022-11-02T22:25:08.5284480-07:00
True,2022-11-02T22:25:08.5453056-07:00
True,2022-11-02T22:25:08.5620736-07:00
True,2022-11-02T22:25:08.5788032-07:00
True,2022-11-02T22:25:08.5956864-07:00
True,2022-11-02T22:25:08.6124032-07:00
True,2022-11-02T22:25:08.6291584-07:00
True,2022-11-02T22:25:08.6459648-07:00
True,2022-11-02T22:25:08.6626944-07:00
True,2022-11-02T22:25:08.6794880-07:00
True,2022-11-02T22:25:08.6961920-07:00
True,2022-11-02T22:25:08.7128960-07:00
True,2022-11-02T22:25:08.7296768-07:00
True,2022-11-02T22:25:08.7463808-07:00
True,2022-11-02T22:25:08.7631104-07:00
True,2022-11-02T22:25:08.7798784-07:00
True,2022-11-02T22:25:08.7966080-07:00
True,2022-11-02T22:25:08.8133632-07:00
True,2022-11-02T22:25:08.8301312-07:00
True,2022-11-02T22:25:08.8468480-07:00
True,2022-11-02T22:25:08.8636288-07:00
True,2022-11-02T22:25:08.8803072-07:00
True,2022-11-02T22:25:08.8971008-07:00
True,2022-11-02T22:25:08.9137792-07:00
True,2022-11-02T22:25:08.9305472-07:00
True,2022-11-02T22:25:08.9472768-07:00
True,2022-11-02T22:25:08.9639168-07:00
True,2022-11-02T22:25:08.9808512-07:00
True,2022-11-02T22:25:08.9975296-07:00
True,2022-11-02T22:25:09.0142208-07:00
True,2022-11-02T22:25:09.0310144-07:00
True,2022-11-02T22:25:09.0477952-07:00
True,2022-11-02T22:25:09.0645376-07:00
True,2022-11-02T22:25:09.0812672-07:00
True,2022-11-02T22:25:09.0980736-07:00
True,2022-11-02T22:25:09.1149568-07:00
True,2022-11-02T22:25:09.1316096-07:00
True,2022-11-02T22:25:09.1485312-07:00
True,2022-11-02T22:25:09.1652224-07:00
True,2022-11-02T22:25:09.1820416-07:00
True,2022-11-02T22:25:09.1987456-07:00
True,2022-11-02T22:25:09.2155648-07:00
True,2022-11-02T22:25:09.4526848-07:00
True,2022-11-02T22:25:09.4537088-07:00
True,2022-11-02T22:25:09.4705792-07:00
True,2022-11-02T22:25:09.4872960-07:00
True,2022-11-02T22:25:09.5040384-07:00
True,2022-11-02T22:25:09.5208576-07:00
True,2022-11-02T22:25:09.5375232-07:00
True,2022-11-02T22:25:09.5543296-07:00
True,2022-11-02T22:25:09.5710848-07:00
True,2022-11-02T22:25:09.5878272-07:00
True,2022-11-02T22:25:09.6046592-07:00
True,2022-11-02T22:25:09.6213760-07:00
True,2022-11-02T22:25:09.6382080-07:00
True,2022-11-02T22:25:09.6549632-07:00
True,2022-11-02T22:25:09.6717824-07:00
True,2022-11-02T22:25:09.6885632-07:00
True,2022-11-02T22:25:09.7054336-07:00
True,2022-11-02T22:25:09.7221888-07:00
True,2022-11-02T22:25:09.7390720-07:00
True,2022-11-02T22:25:09.7557632-07:00
True,2022-11-02T22:25:09.7726336-07:00
True,2022-11-02T22:25:09.7895168-07:00
True,2022-11-02T22:25:09.8061824-07:00
True,2022-11-02T22:25:09.8231040-07:00
True,2022-11-02T22:25:09.8398080-07:00
True,2022-11-02T22:25:09.8567680-07:00
True,2022-11-02T22:25:09.8734592-07:00
True,2022-11-02T22:25:09.8902528-07:00
True,2022-11-02T22:25:09.9070080-07:00
True,2022-11-02T22:25:09.9238400-07:00
True,2022-11-02T22:25:09.9406976-07:00
True,2022-11-02T22:25:09.9575040-07:00
True,2022-11-02T22:25:09.9743744-07:00
True,2022-11-02T22:25:09.9912448-07:00
True,2022-11-02T22:25:10.0080896-07:00
True,2022-11-02T22:25:10.0247296-07:00
True,2022-11-02T22:25:10.0416128-07:00
True,2022-11-02T22:25:10.0584448-07:00
True,2022-11-02T22:25:10.0753536-07:00
True,2022-11-02T22:25:10.0920192-07:00
True,2022-11-02T22:25:10.1088000-07:00
True,2022-11-02T22:25:10.1255168-07:00
True,2022-11-02T22:25:10.1423232-07:00
True,2022-11-02T22:25:10.1590144-07:00
True,2022-11-02T22:25:10.1757824-07:00
True,2022-11-02T22:25:10.1926528-07:00
True,2022-11-02T22:25:10.2094720-07:00
True,2022-11-02T22:25:10.2262912-07:00
True,2022-11-02T22:25:10.4703104-07:00
True,2022-11-02T22:25:10.4711296-07:00
True,2022-11-02T22:25:10.4878720-07:00
True,2022-11-02T22:25:10.5046528-07:00
True,2022-11-02T22:25:10.5215360-07:00
True,2022-11-02T22:25:10.5383552-07:00
True,2022-11-02T22:25:10.5550848-07:00
True,2022-11-02T22:25:10.5719552-07:00
True,2022-11-02T22:25:10.5886976-07:00
True,2022-11-02T22:25:10.6054144-07:00
True,2022-11-02T22:25:10.6221824-07:00
True,2022-11-02T22:25:10.6390400-07:00
True,2022-11-02T22:25:10.6557824-07:00
True,2022-11-02T22:25:10.6724992-07:00
True,2022-11-02T22:25:10.6892544-07:00
True,2022-11-02T22:25:10.7059968-07:00
True,2022-11-02T22:25:10.7227520-07:00
True,2022-11-02T22:25:10.7395456-07:00
True,2022-11-02T22:25:10.7562112-07:00
True,2022-11-02T22:25:10.7729664-07:00
True,2022-11-02T22:25:10.7897216-07:00
True,2022-11-02T22:25:10.8065152-07:00
True,2022-11-02T22:25:10.8232448-07:00
True,2022-11-02T22:25:10.8401280-07:00
True,2022-11-02T22:25:10.8568192-07:00
True,2022-11-02T22:25:10.8736000-07:00
True,2022-11-02T22:25:10.8903680-07:00
True,2022-11-02T22:25:10.9071872-07:00
True,2022-11-02T22:25:10.9240320-07:00
True,2022-11-02T22:25:10.9408128-07:00
True,2022-11-02T22:25:10.9575680-07:00
True,2022-11-02T22:25:10.9744000-07:00
True,2022-11-02T22:25:10.9912448-07:00
True,2022-11-02T22:25:11.0080384-07:00
True,2022-11-02T22:25:11.0248192-07:00
True,2022-11-02T22:25:11.0416768-07:00
True,2022-11-02T22:25:11.0584960-07:00
True,2022-11-02T22:25:11.0753280-07:00
True,2022-11-02T22:25:11.0920448-07:00
True,2022-11-02T22:25:11.1087616-07:00
True,2022-11-02T22:25:11.1255680-07:00
True,2022-11-02T22:25:11.1424256-07:00
True,2022-11-02T22:25:11.1591808-07:00
True,2022-11-02T22:25:11.1759488-07:00
True,2022-11-02T22:25:11.1926400-07:00
True,2022-11-02T22:25:11.2095744-07:00
True,2022-11-02T22:25:11.2263168-07:00
True,2022-11-02T22:25:11.2431104-07:00
True,2022-11-02T22:25:11.2598784-07:00
True,2022-11-02T22:25:11.2766080-07:00
True,2022-11-02T22:25:11.2933632-07:00
True,2022-11-02T22:25:11.3101056-07:00
True,2022-11-02T22:25:11.3268352-07:00
True,2022-11-02T22:25:11.3435520-07:00
True,2022-11-02T22:25:11.3603072-07:00
True,2022-11-02T22:25:11.3770496-07:00
True,2022-11-02T22:25:11.3938688-07:00
True,2022-11-02T22:25:11.4105472-07:00
True,2022-11-02T22:25:11.4273664-07:00
True,2022-11-02T22:25:11.4440704-07:00
True,2022-11-02T22:25:11.4608640-07:00
True,2022-11-02T22:25:11.4776192-07:00
True,2022-11-02T22:25:11.4944896-07:00
True,2022-11-02T22:25:11.5112320-07:00
True,2022-11-02T22:25:11.5279488-07:00
True,2022-11-02T22:25:11.5448192-07:00
True,2022-11-02T22:25:11.5615360-07:00
True,2022-11-02T22:25:11.5782912-07:00
True,2022-11-02T22:25:11.5950464-07:00
True,2022-11-02T22:25:11.6119680-07:00
True,2022-11-02T22:25:11.6286464-07:00
True,2022-11-02T22:25:11.6454272-07:00
True,2022-11-02T22:25:11.6622080-07:00
True,2022-11-02T22:25:11.6791552-07:00
True,2022-11-02T22:25:11.6958336-07:00
True,2022-11-02T22:25:11.7125632-07:00
True,2022-11-02T22:25:11.7294592-07:00
True,2022-11-02T22:25:11.7462016-07:00
True,2022-11-02T22:25:11.7630080-07:00
True,2022-11-02T22:25:11.7797760-07:00
True,2022-11-02T22:25:11.7965440-07:00
True,2022-11-02T22:25:11.8133632-07:00
True,2022-11-02T22:25:11.8302464-07:00
True,2022-11-02T22:25:11.8469760-07:00
True,2022-11-02T22:25:11.8637696-07:00
True,2022-11-02T22:25:11.8804608-07:00
True,2022-11-02T22:25:11.8972544-07:00
True,2022-11-02T22:25:11.9139712-07:00
True,2022-11-02T22:25:11.9307392-07:00
True,2022-11-02T22:25:11.9475328-07:00
True,2022-11-02T22:25:11.9642368-07:00
True,2022-11-02T22:25:11.9810176-07:00
True,2022-11-02T22:25:11.9977856-07:00
True,2022-11-02T22:25:12.0147072-07:00
True,2022-11-02T22:25:12.0314624-07:00
True,2022-11-02T22:25:12.0481920-07:00
True,2022-11-02T22:25:12.0649600-07:00
True,2022-11-02T22:25:12.0817664-07:00
True,2022-11-02T22:25:12.0985728-07:00
True,2022-11-02T22:25:12.1153536-07:00
True,2022-11-02T22:25:12.1321600-07:00
True,2022-11-02T22:25:12.1489664-07:00
True,2022-11-02T22:25:12.1658112-07:00
True,2022-11-02T22:25:12.1825408-07:00
True,2022-11-02T22:25:12.1994624-07:00
True,2022-11-02T22:25:12.2161664-07:00
True,2022-11-02T22:25:12.4603008-07:00
True,2022-11-02T22:25:12.4612736-07:00
True,2022-11-02T22:25:12.4780160-07:00
True,2022-11-02T22:25:12.4948224-07:00
True,2022-11-02T22:25:12.5115776-07:00
True,2022-11-02T22:25:12.5282688-07:00
True,2022-11-02T22:25:12.5452032-07:00
True,2022-11-02T22:25:12.5618944-07:00
True,2022-11-02T22:25:12.5787392-07:00
True,2022-11-02T22:25:12.5955712-07:00
True,2022-11-02T22:25:12.6124416-07:00
True,2022-11-02T22:25:12.6292224-07:00
True,2022-11-02T22:25:12.6460416-07:00
True,2022-11-02T22:25:12.6628864-07:00
True,2022-11-02T22:25:12.6797696-07:00
True,2022-11-02T22:25:12.6966144-07:00
True,2022-11-02T22:25:12.7133568-07:00
True,2022-11-02T22:25:12.7302784-07:00
True,2022-11-02T22:25:12.7469952-07:00
True,2022-11-02T22:25:12.7638784-07:00
True,2022-11-02T22:25:12.7806976-07:00
True,2022-11-02T22:25:12.7975680-07:00
True,2022-11-02T22:25:12.8142976-07:00
True,2022-11-02T22:25:12.8312064-07:00
True,2022-11-02T22:25:12.8479232-07:00
True,2022-11-02T22:25:12.8648704-07:00
True,2022-11-02T22:25:12.8816256-07:00
True,2022-11-02T22:25:12.8984320-07:00
True,2022-11-02T22:25:12.9153408-07:00
True,2022-11-02T22:25:12.9320576-07:00
True,2022-11-02T22:25:12.9488000-07:00
True,2022-11-02T22:25:12.9656064-07:00
True,2022-11-02T22:25:12.9824000-07:00
True,2022-11-02T22:25:12.9991936-07:00
True,2022-11-02T22:25:13.0161664-07:00
True,2022-11-02T22:25:13.0327680-07:00
True,2022-11-02T22:25:13.0496000-07:00
True,2022-11-02T22:25:13.0663168-07:00
True,2022-11-02T22:25:13.0830848-07:00
True,2022-11-02T22:25:13.0998272-07:00
True,2022-11-02T22:25:13.1165952-07:00
True,2022-11-02T22:25:13.1333632-07:00
True,2022-11-02T22:25:13.1500288-07:00
True,2022-11-02T22:25:13.1668480-07:00
True,2022-11-02T22:25:13.1836672-07:00
True,2022-11-02T22:25:13.2005376-07:00
True,2022-11-02T22:25:13.2172160-07:00
True,2022-11-02T22:25:13.2380928-07:00
True,2022-11-02T22:25:13.2507776-07:00
True,2022-11-02T22:25:13.2676480-07:00
True,2022-11-02T22:25:13.2844800-07:00
True,2022-11-02T22:25:13.3012224-07:00
True,2022-11-02T22:25:13.3181056-07:00
True,2022-11-02T22:25:13.3348608-07:00
True,2022-11-02T22:25:13.3516672-07:00
True,2022-11-02T22:25:13.3685376-07:00
True,2022-11-02T22:25:13.3853440-07:00
True,2022-11-02T22:25:13.4022144-07:00
True,2022-11-02T22:25:13.4190080-07:00
True,2022-11-02T22:25:13.4358784-07:00
True,2022-11-02T22:25:13.4527488-07:00
True,2022-11-02T22:25:13.4696192-07:00
True,2022-11-02T22:25:13.4863104-07:00
True,2022-11-02T22:25:13.5032064-07:00
True,2022-11-02T22:25:13.5199232-07:00
True,2022-11-02T22:25:13.5367040-07:00
True,2022-11-02T22:25:13.5536256-07:00
True,2022-11-02T22:25:13.5702784-07:00
True,2022-11-02T22:25:13.5870592-07:00
True,2022-11-02T22:25:13.6038272-07:00
True,2022-11-02T22:25:13.6205312-07:00
True,2022-11-02T22:25:13.6373376-07:00
True,2022-11-02T22:25:13.6540928-07:00
True,2022-11-02T22:25:13.6708224-07:00
True,2022-11-02T22:25:13.6875136-07:00
True,2022-11-02T22:25:13.7042944-07:00
True,2022-11-02T22:25:13.7209984-07:00
True,2022-11-02T22:25:13.7377536-07:00
True,2022-11-02T22:25:13.7545344-07:00
True,2022-11-02T22:25:13.7713408-07:00
True,2022-11-02T22:25:13.7881984-07:00
True,2022-11-02T22:25:13.8050432-07:00
True,2022-11-02T22:25:13.8218880-07:00
True,2022-11-02T22:25:13.8386304-07:00
True,2022-11-02T22:25:13.8554880-07:00
True,2022-11-02T22:25:13.8722304-07:00
True,2022-11-02T22:25:13.8890496-07:00
True,2022-11-02T22:25:13.9059200-07:00
True,2022-11-02T22:25:13.9227648-07:00
True,2022-11-02T22:25:13.9395712-07:00
True,2022-11-02T22:25:13.9563776-07:00
True,2022-11-02T22:25:13.9731584-07:00
True,2022-11-02T22:25:13.9900416-07:00
True,2022-11-02T22:25:14.0067712-07:00
True,2022-11-02T22:25:14.0235904-07:00
True,2022-11-02T22:25:14.0404480-07:00
True,2022-11-02T22:25:14.0571648-07:00
True,2022-11-02T22:25:14.0740736-07:00
True,2022-11-02T22:25:14.0907648-07:00
True,2022-11-02T22:25:14.1075840-07:00
True,2022-11-02T22:25:14.1244288-07:00
True,2022-11-02T22:25:14.1412352-07:00
True,2022-11-02T22:25:14.1580928-07:00
True,2022-11-02T22:25:14.1749504-07:00
True,2022-11-02T22:25:14.1917056-07:00
True,2022-11-02T22:25:14.2085632-07:00
True,2022-11-02T22:25:14.2254208-07:00
True,2022-11-02T22:25:14.2421504-07:00
True,2022-11-02T22:25:14.2589056-07:00
True,2022-11-02T22:25:14.2755968-07:00
True,2022-11-02T22:25:14.2924032-07:00
True,2022-11-02T22:25:14.3091200-07:00
True,2022-11-02T22:25:14.3259520-07:00
True,2022-11-02T22:25:14.3426816-07:00
True,2022-11-02T22:25:14.3594752-07:00
True,2022-11-02T22:25:14.3763072-07:00
True,2022-11-02T22:25:14.3930240-07:00
True,2022-11-02T22:25:14.4098560-07:00
True,2022-11-02T22:25:14.4267392-07:00
True,2022-11-02T22:25:14.4434304-07:00
True,2022-11-02T22:25:14.4603648-07:00
True,2022-11-02T22:25:14.4771328-07:00
True,2022-11-02T22:25:14.4938496-07:00
True,2022-11-02T22:25:14.5107456-07:00
True,2022-11-02T22:25:14.5274240-07:00
True,2022-11-02T22:25:14.5442176-07:00
True,2022-11-02T22:25:14.5609344-07:00
True,2022-11-02T22:25:14.5777920-07:00
True,2022-11-02T22:25:14.5946240-07:00
True,2022-11-02T22:25:14.6115200-07:00
True,2022-11-02T22:25:14.6281728-07:00
True,2022-11-02T22:25:14.6450816-07:00
True,2022-11-02T22:25:14.6617344-07:00
True,2022-11-02T22:25:14.6786688-07:00
True,2022-11-02T22:25:14.6954240-07:00
True,2022-11-02T22:25:14.7121920-07:00
True,2022-11-02T22:25:14.7289600-07:00
True,2022-11-02T22:25:14.7457152-07:00
True,2022-11-02T22:25:14.7625472-07:00
True,2022-11-02T22:25:14.7792512-07:00
True,2022-11-02T22:25:14.7961088-07:00
True,2022-11-02T22:25:14.8129664-07:00
True,2022-11-02T22:25:14.8296832-07:00
True,2022-11-02T22:25:14.8464384-07:00
True,2022-11-02T22:25:14.8632192-07:00
True,2022-11-02T22:25:14.8799104-07:00
True,2022-11-02T22:25:14.8966784-07:00
True,2022-11-02T22:25:14.9133952-07:00
True,2022-11-02T22:25:14.9302016-07:00
True,2022-11-02T22:25:14.9469056-07:00
True,2022-11-02T22:25:14.9636736-07:00
True,2022-11-02T22:25:14.9806080-07:00
True,2022-11-02T22:25:14.9972224-07:00
True,2022-11-02T22:25:15.0140544-07:00
True,2022-11-02T22:25:15.0308224-07:00
True,2022-11-02T22:25:15.0476928-07:00
True,2022-11-02T22:25:15.0644608-07:00
True,2022-11-02T22:25:15.0812288-07:00
True,2022-11-02T22:25:15.0980096-07:00
True,2022-11-02T22:25:15.1149312-07:00
True,2022-11-02T22:25:15.1316096-07:00
True,2022-11-02T22:25:15.1485312-07:00
True,2022-11-02T22:25:15.1654272-07:00
True,2022-11-02T22:25:15.1820288-07:00
True,2022-11-02T22:25:15.1989760-07:00
True,2022-11-02T22:25:15.2157184-07:00
True,2022-11-02T22:25:15.2327040-07:00
True,2022-11-02T22:25:15.2493184-07:00
True,2022-11-02T22:25:15.2661376-07:00
True,2022-11-02T22:25:15.2829696-07:00
True,2022-11-02T22:25:15.2997504-07:00
True,2022-11-02T22:25:15.3165568-07:00
True,2022-11-02T22:25:15.3334784-07:00
True,2022-11-02T22:25:15.3501184-07:00
True,2022-11-02T22:25:15.3670656-07:00
True,2022-11-02T22:25:15.3838464-07:00
True,2022-11-02T22:25:15.4005248-07:00
True,2022-11-02T22:25:15.4174464-07:00
True,2022-11-02T22:25:15.4341120-07:00
True,2022-11-02T22:25:15.4509056-07:00
True,2022-11-02T22:25:15.4676352-07:00
True,2022-11-02T22:25:15.4844032-07:00
True,2022-11-02T22:25:15.5012096-07:00
True,2022-11-02T22:25:15.5180288-07:00
True,2022-11-02T22:25:15.5348480-07:00
True,2022-11-02T22:25:15.5516672-07:00
True,2022-11-02T22:25:15.5684480-07:00
True,2022-11-02T22:25:15.5853696-07:00
True,2022-11-02T22:25:15.6020992-07:00
True,2022-11-02T22:25:15.6190080-07:00
True,2022-11-02T22:25:15.6358656-07:00
True,2022-11-02T22:25:15.6526208-07:00
True,2022-11-02T22:25:15.6694272-07:00
True,2022-11-02T22:25:15.6862208-07:00
True,2022-11-02T22:25:15.7030144-07:00
True,2022-11-02T22:25:15.7198464-07:00
True,2022-11-02T22:25:15.7366784-07:00
True,2022-11-02T22:25:15.7535360-07:00
True,2022-11-02T22:25:15.7703296-07:00
True,2022-11-02T22:25:15.7870080-07:00
True,2022-11-02T22:25:15.8039552-07:00
True,2022-11-02T22:25:15.8206336-07:00
True,2022-11-02T22:25:15.8374272-07:00
True,2022-11-02T22:25:15.8541952-07:00
True,2022-11-02T22:25:15.8708352-07:00
True,2022-11-02T22:25:15.8877824-07:00
True,2022-11-02T22:25:15.9045760-07:00
True,2022-11-02T22:25:15.9214464-07:00
True,2022-11-02T22:25:15.9382144-07:00
True,2022-11-02T22:25:15.9550336-07:00
True,2022-11-02T22:25:15.9718400-07:00
True,2022-11-02T22:25:15.9887104-07:00
True,2022-11-02T22:25:16.0054016-07:00
True,2022-11-02T22:25:16.0222208-07:00
True,2022-11-02T22:25:16.0389376-07:00
True,2022-11-02T22:25:16.0557056-07:00
True,2022-11-02T22:25:16.0724480-07:00
True,2022-11-02T22:25:16.0891392-07:00
True,2022-11-02T22:25:16.1059456-07:00
True,2022-11-02T22:25:16.1226624-07:00
True,2022-11-02T22:25:16.1394304-07:00
True,2022-11-02T22:25:16.1562496-07:00
True,2022-11-02T22:25:16.1730048-07:00
True,2022-11-02T22:25:16.1897600-07:00
True,2022-11-02T22:25:16.2066176-07:00
True,2022-11-02T22:25:16.2234112-07:00
True,2022-11-02T22:25:16.5001088-07:00
True,2022-11-02T22:25:16.5009280-07:00
True,2022-11-02T22:25:16.5176960-07:00
True,2022-11-02T22:25:16.5345152-07:00
True,2022-11-02T22:25:16.5512192-07:00
True,2022-11-02T22:25:16.5680128-07:00
True,2022-11-02T22:25:16.5848192-07:00
True,2022-11-02T22:25:16.6016256-07:00
True,2022-11-02T22:25:16.6183936-07:00
True,2022-11-02T22:25:16.6351360-07:00
True,2022-11-02T22:25:16.6518912-07:00
True,2022-11-02T22:25:16.6686080-07:00
True,2022-11-02T22:25:16.6855040-07:00
True,2022-11-02T22:25:16.7021696-07:00
True,2022-11-02T22:25:16.7189888-07:00
True,2022-11-02T22:25:16.7357312-07:00
True,2022-11-02T22:25:16.7524864-07:00
True,2022-11-02T22:25:16.7692544-07:00
True,2022-11-02T22:25:16.7861376-07:00
True,2022-11-02T22:25:16.8029952-07:00
True,2022-11-02T22:25:16.8197248-07:00
True,2022-11-02T22:25:16.8364928-07:00
True,2022-11-02T22:25:16.8533376-07:00
True,2022-11-02T22:25:16.8701696-07:00
True,2022-11-02T22:25:16.8870272-07:00
True,2022-11-02T22:25:16.9038592-07:00
True,2022-11-02T22:25:16.9206400-07:00
True,2022-11-02T22:25:16.9373056-07:00
True,2022-11-02T22:25:16.9541120-07:00
True,2022-11-02T22:25:16.9707904-07:00
True,2022-11-02T22:25:16.9875200-07:00
True,2022-11-02T22:25:17.0042624-07:00
True,2022-11-02T22:25:17.0209920-07:00
True,2022-11-02T22:25:17.0378496-07:00
True,2022-11-02T22:25:17.0546176-07:00
True,2022-11-02T22:25:17.0714752-07:00
True,2022-11-02T22:25:17.0882560-07:00
True,2022-11-02T22:25:17.1051136-07:00
True,2022-11-02T22:25:17.1219200-07:00
True,2022-11-02T22:25:17.1386368-07:00
True,2022-11-02T22:25:17.1554176-07:00
True,2022-11-02T22:25:17.1722624-07:00
True,2022-11-02T22:25:17.1892096-07:00
True,2022-11-02T22:25:17.2058496-07:00
True,2022-11-02T22:25:17.2226048-07:00
True,2022-11-02T22:25:17.2393472-07:00
True,2022-11-02T22:25:17.2560640-07:00
True,2022-11-02T22:25:17.2728448-07:00
True,2022-11-02T22:25:17.2895232-07:00
True,2022-11-02T22:25:17.3062784-07:00
True,2022-11-02T22:25:17.3231360-07:00
True,2022-11-02T22:25:17.3398400-07:00
True,2022-11-02T22:25:17.3565824-07:00
True,2022-11-02T22:25:17.3733504-07:00
True,2022-11-02T22:25:17.3902080-07:00
True,2022-11-02T22:25:17.4069760-07:00
True,2022-11-02T22:25:17.4237440-07:00
True,2022-11-02T22:25:17.4405504-07:00
True,2022-11-02T22:25:17.4573568-07:00
True,2022-11-02T22:25:17.4740992-07:00
True,2022-11-02T22:25:17.4909568-07:00
